game_id,inning,is_blue_jays_batting,outs,balls,strikes,runner_on_1st,runner_on_2nd,runner_on_3rd,score_differential,batter_avg,batter_ops,pitcher_era,pitcher_so_rate,blue_jays_won
778556,1,0,1,3,3,0,0,0,0,0.245,0.73,4.17,0.27710843373493976,0
778556,1,0,1,2,1,0,0,0,-1,0.245,0.73,4.17,0.27710843373493976,0
778556,1,0,1,1,1,1,0,0,-1,0.245,0.73,4.17,0.27710843373493976,0
778556,1,0,3,0,1,0,0,0,-1,0.281,0.803,4.17,0.27710843373493976,0
778556,1,1,1,1,2,0,0,0,-1,0.311,0.84,4.2,0.22,0
778556,1,1,2,1,3,0,0,0,-1,0.292,0.848,4.2,0.22,0
778556,1,1,3,2,2,0,0,0,-1,0.245,0.73,4.2,0.22,0
778556,2,0,0,4,2,1,0,0,-1,0.245,0.73,4.17,0.27710843373493976,0
778556,2,0,0,0,1,0,1,1,-1,0.245,0.73,4.17,0.27710843373493976,0
778556,2,0,0,0,1,1,0,1,-2,0.245,0.73,4.17,0.27710843373493976,0
778556,2,0,2,3,1,0,0,1,-2,0.245,0.73,4.17,0.27710843373493976,0
778556,2,0,3,0,3,0,0,0,-2,0.242,0.689,4.17,0.27710843373493976,0
778556,2,1,1,2,2,0,0,0,-2,0.245,0.73,4.2,0.22,0
778556,2,1,2,1,0,0,0,0,-2,0.282,0.769,4.2,0.22,0
778556,2,1,3,2,3,0,0,0,-2,0.309,0.959,4.2,0.22,0
778556,3,0,0,4,2,1,0,0,-2,0.245,0.73,4.17,0.27710843373493976,0
778556,3,0,0,1,2,1,1,0,-2,0.245,0.73,4.17,0.27710843373493976,0
778556,3,0,1,0,3,1,1,0,-2,0.245,0.73,4.17,0.27710843373493976,0
778556,3,0,2,0,1,1,1,0,-2,0.281,0.803,4.17,0.27710843373493976,0
778556,3,0,2,2,1,0,0,0,-5,0.245,0.73,4.17,0.27710843373493976,0
778556,3,0,3,1,2,0,0,0,-5,0.245,0.73,4.17,0.27710843373493976,0
778556,3,1,1,0,1,0,0,0,-5,0.245,0.73,4.2,0.22,0
778556,3,1,2,1,1,0,0,0,-5,0.277,0.711,4.2,0.22,0
778556,3,1,3,2,1,0,0,0,-5,0.245,0.73,4.2,0.22,0
778556,4,0,0,0,0,0,0,0,-6,0.245,0.73,4.17,0.27710843373493976,0
778556,4,0,1,1,2,0,0,0,-6,0.245,0.73,4.17,0.27710843373493976,0
778556,4,0,2,1,2,0,0,0,-6,0.242,0.689,4.17,0.27710843373493976,0
778556,4,0,3,0,0,0,0,0,-6,0.245,0.73,4.17,0.27710843373493976,0
778556,4,1,1,3,2,0,0,0,-6,0.311,0.84,4.2,0.22,0
778556,4,1,1,4,2,1,0,0,-6,0.292,0.848,4.2,0.22,0
778556,4,1,2,0,1,1,0,0,-6,0.245,0.73,4.2,0.22,0
778556,4,1,2,1,1,0,0,0,-4,0.245,0.73,4.2,0.22,0
778556,4,1,3,1,1,0,0,0,-4,0.282,0.769,4.2,0.22,0
778556,5,0,1,3,3,0,0,0,-4,0.245,0.73,4.17,0.27710843373493976,0
778556,5,0,2,0,0,0,0,0,-4,0.245,0.73,4.17,0.27710843373493976,0
778556,5,0,2,2,2,1,0,0,-4,0.281,0.803,4.17,0.27710843373493976,0
778556,5,0,2,1,2,1,1,0,-4,0.245,0.73,4.17,0.27710843373493976,0
778556,5,0,3,2,3,0,0,0,-4,0.245,0.73,4.17,0.27710843373493976,0
778556,5,1,1,0,0,0,0,0,-4,0.309,0.959,4.2,0.22,0
778556,5,1,2,2,2,0,0,0,-4,0.245,0.73,4.2,0.22,0
778556,5,1,3,0,0,0,0,0,-4,0.277,0.711,4.2,0.22,0
778556,6,0,1,0,2,0,0,0,-4,0.245,0.73,4.2,0.22,0
778556,6,0,1,4,2,1,0,0,-4,0.245,0.73,4.2,0.22,0
778556,6,0,2,2,3,1,0,0,-4,0.242,0.689,4.2,0.22,0
778556,6,0,2,3,2,1,1,0,-4,0.245,0.73,4.2,0.22,0
778556,6,0,3,2,2,0,0,0,-4,0.245,0.73,4.2,0.22,0
778556,6,1,0,3,1,1,0,0,-4,0.245,0.73,4.2,0.22,0
778556,6,1,1,0,1,1,0,0,-4,0.311,0.84,4.2,0.22,0
778556,6,1,2,2,0,1,0,0,-4,0.292,0.848,4.2,0.22,0
778556,6,1,3,1,2,0,0,0,-4,0.245,0.73,4.2,0.22,0
778556,7,0,0,4,2,1,0,0,-4,0.245,0.73,4.2,0.22,0
778556,7,0,1,1,1,1,0,0,-4,0.281,0.803,4.2,0.22,0
778556,7,0,1,1,1,1,1,0,-4,0.245,0.73,4.2,0.22,0
778556,7,0,2,3,1,1,1,0,-4,0.245,0.73,4.2,0.22,0
778556,7,0,2,1,2,0,0,0,-7,0.245,0.73,4.2,0.22,0
778556,7,0,3,1,3,0,0,0,-7,0.245,0.73,4.2,0.22,0
778556,7,1,0,4,2,1,0,0,-7,0.245,0.73,4.2,0.22,0
778556,7,1,2,0,1,0,0,0,-7,0.282,0.769,4.2,0.22,0
778556,7,1,2,4,1,1,0,0,-7,0.309,0.959,4.2,0.22,0
778556,7,1,2,1,2,1,1,0,-7,0.245,0.73,4.2,0.22,0
778556,7,1,3,3,1,0,0,0,-7,0.277,0.711,4.2,0.22,0
778556,8,0,0,3,2,1,0,0,-7,0.242,0.689,4.2,0.22,0
778556,8,0,1,2,2,1,0,0,-7,0.245,0.73,4.2,0.22,0
778556,8,0,1,2,2,0,0,0,-9,0.245,0.73,4.2,0.22,0
778556,8,0,1,0,2,0,0,0,-10,0.245,0.73,4.2,0.22,0
778556,8,0,2,1,0,0,0,0,-10,0.281,0.803,4.2,0.22,0
778556,8,0,2,4,2,1,0,0,-10,0.245,0.73,4.2,0.22,0
778556,8,0,3,3,3,0,0,0,-10,0.245,0.73,4.2,0.22,0
778556,8,1,0,4,1,1,0,0,-10,0.245,0.73,4.2,0.22,0
778556,8,1,2,0,0,0,0,0,-10,0.311,0.84,4.2,0.22,0
778556,8,1,2,4,1,1,0,0,-10,0.292,0.848,4.2,0.22,0
778556,8,1,3,0,0,0,0,0,-10,0.245,0.73,4.2,0.22,0
778556,9,0,1,2,2,0,0,0,-10,0.245,0.73,4.2,0.22,0
778556,9,0,2,0,0,0,0,0,-10,0.245,0.73,4.2,0.22,0
778556,9,0,3,2,2,0,0,0,-10,0.242,0.689,4.2,0.22,0
778556,9,1,1,1,2,0,0,0,-10,0.245,0.73,4.2,0.22,0
778556,9,1,2,2,2,0,0,0,-10,0.282,0.769,4.2,0.22,0
778556,9,1,3,1,3,0,0,0,-10,0.309,0.959,4.2,0.22,0
778549,1,0,1,3,2,0,0,0,0,0.245,0.73,3.59,0.32642487046632124,1
778549,1,0,2,2,2,0,0,0,0,0.245,0.73,3.59,0.32642487046632124,1
778549,1,0,3,2,2,0,0,0,0,0.245,0.73,3.59,0.32642487046632124,1
778549,1,1,1,2,1,0,0,0,0,0.311,0.84,4.2,0.22,1
778549,1,1,1,1,0,1,0,0,0,0.292,0.848,4.2,0.22,1
778549,1,1,1,1,2,1,0,1,0,0.245,0.73,4.2,0.22,1
778549,1,1,2,2,3,1,0,1,0,0.245,0.73,4.2,0.22,1
778549,1,1,3,3,3,0,0,0,0,0.282,0.769,4.2,0.22,1
778549,2,0,1,1,2,0,0,0,0,0.281,0.803,3.59,0.32642487046632124,1
778549,2,0,2,1,1,0,0,0,0,0.245,0.73,3.59,0.32642487046632124,1
778549,2,0,3,1,3,0,0,0,0,0.245,0.73,3.59,0.32642487046632124,1
778549,2,1,1,0,0,0,0,0,0,0.309,0.959,4.2,0.22,1
778549,2,1,1,1,1,0,1,0,0,0.245,0.73,4.2,0.22,1
778549,2,1,2,3,3,0,1,0,0,0.245,0.73,4.2,0.22,1
778549,2,1,3,1,2,0,0,0,0,0.245,0.73,4.2,0.22,1
778549,3,0,1,1,2,0,0,0,0,0.245,0.73,3.59,0.32642487046632124,1
778549,3,0,1,2,0,0,0,0,-1,0.242,0.689,3.59,0.32642487046632124,1
778549,3,0,2,0,2,0,0,0,-1,0.245,0.73,3.59,0.32642487046632124,1
778549,3,0,3,3,2,0,0,0,-1,0.245,0.73,3.59,0.32642487046632124,1
778549,3,1,1,3,2,0,0,0,-1,0.311,0.84,4.2,0.22,1
778549,3,1,1,3,1,0,1,0,-1,0.292,0.848,4.2,0.22,1
778549,3,1,2,3,0,0,1,0,-1,0.245,0.73,4.2,0.22,1
778549,3,1,3,1,1,0,0,0,-1,0.245,0.73,4.2,0.22,1
778549,4,0,0,4,2,1,0,0,-1,0.245,0.73,3.59,0.32642487046632124,1
778549,4,0,1,3,3,1,0,0,-1,0.245,0.73,3.59,0.32642487046632124,1
778549,4,0,1,0,2,1,0,1,-1,0.281,0.803,3.59,0.32642487046632124,1
778549,4,0,2,0,1,1,0,0,-2,0.245,0.73,3.59,0.32642487046632124,1
778549,4,0,3,1,1,0,0,0,-2,0.245,0.73,3.59,0.32642487046632124,1
778549,4,1,0,0,2,1,0,0,-2,0.282,0.769,4.2,0.22,1
778549,4,1,0,2,2,1,1,0,-2,0.309,0.959,4.2,0.22,1
778549,4,1,0,1,2,1,1,1,-2,0.245,0.73,4.2,0.22,1
778549,4,1,0,4,2,1,1,1,-1,0.245,0.73,4.2,0.22,1
778549,4,1,1,1,1,1,0,1,0,0.245,0.73,4.2,0.22,1
778549,4,1,1,2,2,1,0,1,1,0.311,0.84,4.2,0.22,1
778549,4,1,2,0,1,1,0,0,2,0.292,0.848,4.2,0.22,1
778549,4,1,2,1,2,0,0,1,3,0.245,0.73,4.2,0.22,1
778549,4,1,3,2,1,0,0,0,3,0.245,0.73,4.2,0.22,1
778549,5,0,1,1,2,0,0,0,3,0.245,0.73,3.59,0.32642487046632124,1
778549,5,0,1,0,2,1,0,0,3,0.242,0.689,3.59,0.32642487046632124,1
778549,5,0,2,0,3,1,0,0,3,0.245,0.73,3.59,0.32642487046632124,1
778549,5,0,3,2,3,0,0,0,3,0.245,0.73,3.59,0.32642487046632124,1
778549,5,1,1,0,0,0,0,0,3,0.282,0.769,4.2,0.22,1
778549,5,1,1,1,2,1,0,0,3,0.309,0.959,4.2,0.22,1
778549,5,1,3,3,3,0,0,0,3,0.245,0.73,4.2,0.22,1
778549,6,0,1,0,0,0,0,0,3,0.245,0.73,3.59,0.32642487046632124,1
778549,6,0,2,2,2,0,0,0,3,0.245,0.73,3.59,0.32642487046632124,1
778549,6,0,3,1,2,0,0,0,3,0.281,0.803,3.59,0.32642487046632124,1
778549,6,1,0,1,1,1,0,0,3,0.245,0.73,4.2,0.22,1
778549,6,1,1,0,0,0,1,0,3,0.245,0.73,4.2,0.22,1
778549,6,1,1,1,0,1,0,0,4,0.311,0.84,4.2,0.22,1
778549,6,1,3,3,3,0,0,0,4,0.292,0.848,4.2,0.22,1
778549,7,0,1,1,1,0,0,0,4,0.245,0.73,4.2,0.22,1
778549,7,0,2,3,3,0,0,0,4,0.245,0.73,4.2,0.22,1
778549,7,0,3,0,2,0,0,0,4,0.245,0.73,4.2,0.22,1
778549,7,1,0,4,0,1,0,0,4,0.245,0.73,4.2,0.22,1
778549,7,1,0,2,2,1,1,0,4,0.245,0.73,4.2,0.22,1
778549,7,1,1,0,1,1,1,0,4,0.282,0.769,4.2,0.22,1
778549,7,1,2,1,3,0,1,1,4,0.309,0.959,4.2,0.22,1
778549,7,1,2,1,2,0,1,0,6,0.277,0.711,4.2,0.22,1
778549,7,1,2,4,2,1,1,0,6,0.245,0.73,4.2,0.22,1
778549,7,1,3,0,2,0,0,0,6,0.245,0.73,4.2,0.22,1
778549,8,0,1,2,3,0,0,0,6,0.242,0.689,4.2,0.22,1
778549,8,0,2,0,3,0,0,0,6,0.245,0.73,4.2,0.22,1
778549,8,0,3,2,3,0,0,0,6,0.245,0.73,4.2,0.22,1
778549,8,1,0,3,2,1,0,0,6,0.311,0.84,4.2,0.22,1
778549,8,1,1,1,3,1,0,0,6,0.292,0.848,4.2,0.22,1
778549,8,1,2,1,3,1,0,0,6,0.245,0.73,4.2,0.22,1
778549,8,1,3,0,3,0,0,0,6,0.245,0.73,4.2,0.22,1
778549,9,0,0,4,0,1,0,0,6,0.245,0.73,4.2,0.22,1
778549,9,0,1,0,1,0,1,0,6,0.245,0.73,4.2,0.22,1
778549,9,0,1,4,0,1,1,0,6,0.281,0.803,4.2,0.22,1
778549,9,0,2,1,2,1,1,0,6,0.245,0.73,4.2,0.22,1
778549,9,0,2,4,0,1,1,1,6,0.245,0.73,4.2,0.22,1
778549,9,0,3,0,3,0,0,0,6,0.245,0.73,4.2,0.22,1
778536,1,0,0,1,0,0,0,0,-1,0.245,0.73,4.2,0.22,0
778536,1,0,1,0,1,0,0,0,-1,0.245,0.73,4.2,0.22,0
778536,1,0,2,2,2,0,0,0,-1,0.281,0.803,4.2,0.22,0
778536,1,0,2,0,1,0,0,0,-2,0.245,0.73,4.2,0.22,0
778536,1,0,3,1,2,0,0,0,-2,0.245,0.73,4.2,0.22,0
778536,1,1,0,1,2,1,0,0,-2,0.311,0.84,4.19,0.2757281553398058,0
778536,1,1,0,1,2,1,0,1,-2,0.292,0.848,4.19,0.2757281553398058,0
778536,1,1,0,2,2,1,1,0,-1,0.245,0.73,4.19,0.2757281553398058,0
778536,1,1,1,0,1,0,1,1,-1,0.245,0.73,4.19,0.2757281553398058,0
778536,1,1,2,0,0,0,0,1,0,0.282,0.769,4.19,0.2757281553398058,0
778536,1,1,3,0,3,0,0,0,0,0.245,0.73,4.19,0.2757281553398058,0
778536,2,0,1,0,0,0,0,0,0,0.245,0.73,4.2,0.22,0
778536,2,0,2,3,3,0,0,0,0,0.245,0.73,4.2,0.22,0
778536,2,0,3,3,2,0,0,0,0,0.242,0.689,4.2,0.22,0
778536,2,1,1,3,2,0,0,0,0,0.245,0.73,4.19,0.2757281553398058,0
778536,2,1,2,0,0,0,0,0,0,0.277,0.711,4.19,0.2757281553398058,0
778536,2,1,3,0,1,0,0,0,0,0.245,0.73,4.19,0.2757281553398058,0
778536,3,0,1,3,2,0,0,0,0,0.245,0.73,4.2,0.22,0
778536,3,0,2,2,2,0,0,0,0,0.245,0.73,4.2,0.22,0
778536,3,0,3,2,2,0,0,0,0,0.245,0.73,4.2,0.22,0
778536,3,1,0,4,1,1,0,0,0,0.311,0.84,4.19,0.2757281553398058,0
778536,3,1,1,0,3,1,0,0,0,0.292,0.848,4.19,0.2757281553398058,0
778536,3,1,2,1,3,1,0,0,0,0.245,0.73,4.19,0.2757281553398058,0
778536,3,1,2,0,1,0,0,0,2,0.245,0.73,4.19,0.2757281553398058,0
778536,3,1,3,0,0,0,0,0,2,0.282,0.769,4.19,0.2757281553398058,0
778536,4,0,0,0,1,0,1,0,2,0.281,0.803,4.2,0.22,0
778536,4,0,1,2,3,0,1,0,2,0.245,0.73,4.2,0.22,0
778536,4,0,1,1,0,1,1,0,2,0.245,0.73,4.2,0.22,0
778536,4,0,1,2,1,1,1,1,2,0.245,0.73,4.2,0.22,0
778536,4,0,2,0,1,1,0,1,1,0.245,0.73,4.2,0.22,0
778536,4,0,2,4,0,1,1,1,1,0.242,0.689,4.2,0.22,0
778536,4,0,2,0,2,0,1,0,-2,0.245,0.73,4.2,0.22,0
778536,4,0,3,1,3,0,0,0,-2,0.245,0.73,4.2,0.22,0
778536,4,1,1,1,0,0,0,0,-2,0.245,0.73,4.19,0.2757281553398058,0
778536,4,1,2,0,3,0,0,0,-2,0.245,0.73,4.19,0.2757281553398058,0
778536,4,1,3,0,3,0,0,0,-2,0.277,0.711,4.19,0.2757281553398058,0
778536,5,0,0,0,0,0,1,0,-2,0.245,0.73,4.2,0.22,0
778536,5,0,1,1,3,0,1,0,-2,0.281,0.803,4.2,0.22,0
778536,5,0,1,1,2,1,0,1,-2,0.245,0.73,4.2,0.22,0
778536,5,0,1,2,1,1,0,1,-3,0.245,0.73,4.2,0.22,0
778536,5,0,2,2,1,0,1,0,-4,0.245,0.73,4.2,0.22,0
778536,5,0,3,0,1,0,0,0,-4,0.245,0.73,4.2,0.22,0
778536,5,1,0,4,1,1,0,0,-4,0.245,0.73,4.19,0.2757281553398058,0
778536,5,1,0,3,2,1,1,0,-4,0.311,0.84,4.19,0.2757281553398058,0
778536,5,1,1,1,1,0,1,0,-3,0.292,0.848,4.19,0.2757281553398058,0
778536,5,1,2,0,3,0,1,0,-3,0.245,0.73,4.19,0.2757281553398058,0
778536,5,1,3,2,1,0,0,0,-3,0.245,0.73,4.19,0.2757281553398058,0
778536,6,0,1,2,3,0,0,0,-3,0.242,0.689,4.2,0.22,0
778536,6,0,1,0,0,1,0,0,-3,0.245,0.73,4.2,0.22,0
778536,6,0,2,2,3,1,0,0,-3,0.245,0.73,4.2,0.22,0
778536,6,0,3,0,0,0,0,0,-3,0.245,0.73,4.2,0.22,0
778536,6,1,1,2,2,0,0,0,-3,0.282,0.769,4.19,0.2757281553398058,0
778536,6,1,1,2,0,0,1,0,-3,0.245,0.73,4.2,0.22,0
778536,6,1,2,1,3,0,1,0,-3,0.245,0.73,4.2,0.22,0
778536,6,1,3,1,2,0,0,0,-3,0.277,0.711,4.2,0.22,0
778536,7,0,1,1,2,0,0,0,-3,0.281,0.803,4.2,0.22,0
778536,7,0,1,0,0,0,0,0,-4,0.245,0.73,4.2,0.22,0
778536,7,0,2,1,1,0,0,0,-4,0.245,0.73,4.2,0.22,0
778536,7,0,3,2,3,0,0,0,-4,0.245,0.73,4.2,0.22,0
778536,7,1,1,1,3,0,0,0,-4,0.245,0.73,4.2,0.22,0
778536,7,1,1,2,2,0,1,0,-4,0.311,0.84,4.2,0.22,0
778536,7,1,2,3,2,0,0,1,-4,0.292,0.848,4.2,0.22,0
778536,7,1,3,2,3,0,0,0,-4,0.245,0.73,4.2,0.22,0
778536,8,0,1,1,3,0,0,0,-4,0.245,0.73,4.2,0.22,0
778536,8,0,2,2,2,0,0,0,-4,0.242,0.689,4.2,0.22,0
778536,8,0,2,0,1,1,0,0,-4,0.245,0.73,4.2,0.22,0
778536,8,0,3,3,1,0,0,0,-4,0.245,0.73,4.2,0.22,0
778536,8,1,0,4,0,1,0,0,-4,0.245,0.73,4.2,0.22,0
778536,8,1,1,0,3,1,0,0,-4,0.282,0.769,4.2,0.22,0
778536,8,1,1,4,1,1,1,0,-4,0.309,0.959,4.2,0.22,0
778536,8,1,2,1,0,1,1,0,-4,0.245,0.73,4.2,0.22,0
778536,8,1,3,3,3,0,0,0,-4,0.277,0.711,4.2,0.22,0
778536,9,0,1,2,2,0,0,0,-4,0.245,0.73,4.2,0.22,0
778536,9,0,2,2,2,0,0,0,-4,0.281,0.803,4.2,0.22,0
778536,9,0,2,1,0,1,0,0,-4,0.245,0.73,4.2,0.22,0
778536,9,0,3,3,3,0,0,0,-4,0.245,0.73,4.2,0.22,0
778536,9,1,1,3,3,0,0,0,-4,0.245,0.73,4.2,0.22,0
778536,9,1,1,2,1,0,1,0,-4,0.311,0.84,4.2,0.22,0
778536,9,1,2,1,3,0,1,0,-4,0.292,0.848,4.2,0.22,0
778536,9,1,2,4,0,1,1,0,-4,0.245,0.73,4.2,0.22,0
778536,9,1,3,1,3,0,0,0,-4,0.245,0.73,4.2,0.22,0
778525,1,0,1,3,3,0,0,0,0,0.245,0.73,3.96,0.324853228962818,1
778525,1,0,2,1,1,0,0,0,0,0.245,0.73,3.96,0.324853228962818,1
778525,1,0,2,3,2,1,0,0,0,0.281,0.803,3.96,0.324853228962818,1
778525,1,0,2,1,2,1,0,1,0,0.245,0.73,3.96,0.324853228962818,1
778525,1,0,3,2,2,0,0,0,-1,0.245,0.73,3.96,0.324853228962818,1
778525,1,1,0,4,0,1,0,0,-1,0.311,0.84,4.2,0.22,1
778525,1,1,1,2,1,1,0,0,-1,0.292,0.848,4.2,0.22,1
778525,1,1,2,2,0,1,0,0,-1,0.245,0.73,4.2,0.22,1
778525,1,1,2,0,1,0,1,1,-1,0.245,0.73,4.2,0.22,1
778525,1,1,2,1,2,1,0,0,1,0.309,0.959,4.2,0.22,1
778525,1,1,3,0,3,0,0,0,1,0.245,0.73,4.2,0.22,1
778525,2,0,1,2,2,0,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,2,0,1,0,0,1,0,0,1,0.242,0.689,3.96,0.324853228962818,1
778525,2,0,2,0,0,1,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,2,0,3,3,3,0,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,2,1,1,2,2,0,0,0,1,0.245,0.73,4.2,0.22,1
778525,2,1,2,2,1,0,0,0,1,0.245,0.73,4.2,0.22,1
778525,2,1,3,2,2,0,0,0,1,0.245,0.73,4.2,0.22,1
778525,3,0,0,1,1,1,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,3,0,1,1,3,1,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,3,0,1,0,0,0,1,1,1,0.281,0.803,3.96,0.324853228962818,1
778525,3,0,2,1,3,0,1,1,1,0.245,0.73,3.96,0.324853228962818,1
778525,3,0,3,0,0,0,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,3,1,1,0,0,0,0,0,1,0.311,0.84,4.2,0.22,1
778525,3,1,1,3,2,1,0,0,1,0.292,0.848,4.2,0.22,1
778525,3,1,1,4,2,1,1,0,1,0.245,0.73,4.2,0.22,1
778525,3,1,2,2,2,1,1,0,1,0.245,0.73,4.2,0.22,1
778525,3,1,3,1,1,0,0,0,1,0.309,0.959,4.2,0.22,1
778525,4,0,0,0,0,1,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,4,0,1,1,3,1,0,0,1,0.242,0.689,3.96,0.324853228962818,1
778525,4,0,1,1,0,1,1,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,4,0,3,1,1,0,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,4,1,1,0,1,0,0,0,1,0.245,0.73,4.2,0.22,1
778525,4,1,1,1,2,1,0,0,1,0.245,0.73,4.2,0.22,1
778525,4,1,2,2,2,1,0,0,1,0.245,0.73,4.2,0.22,1
778525,4,1,3,0,2,0,0,0,1,0.245,0.73,4.2,0.22,1
778525,5,0,1,1,2,0,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,5,0,1,1,1,1,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,5,0,1,4,2,1,1,0,1,0.281,0.803,3.96,0.324853228962818,1
778525,5,0,2,0,0,0,1,1,1,0.245,0.73,3.96,0.324853228962818,1
778525,5,0,3,3,3,0,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,5,1,1,1,2,0,0,0,1,0.311,0.84,4.2,0.22,1
778525,5,1,2,0,0,0,0,0,1,0.292,0.848,4.2,0.22,1
778525,5,1,3,2,3,0,0,0,1,0.245,0.73,4.2,0.22,1
778525,6,0,1,0,1,0,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,6,0,2,2,3,0,0,0,1,0.242,0.689,3.96,0.324853228962818,1
778525,6,0,2,4,2,1,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,6,0,3,1,2,0,0,0,1,0.245,0.73,3.96,0.324853228962818,1
778525,6,1,1,0,0,0,0,0,1,0.245,0.73,4.2,0.22,1
778525,6,1,2,2,2,0,0,0,1,0.309,0.959,4.2,0.22,1
778525,6,1,2,1,1,1,0,0,1,0.245,0.73,4.2,0.22,1
778525,6,1,3,0,0,0,0,0,1,0.245,0.73,4.2,0.22,1
778525,7,0,1,0,2,0,0,0,1,0.245,0.73,4.2,0.22,1
778525,7,0,2,1,1,0,0,0,1,0.245,0.73,4.2,0.22,1
778525,7,0,3,0,2,0,0,0,1,0.245,0.73,4.2,0.22,1
778525,7,1,0,1,0,0,0,0,2,0.245,0.73,4.2,0.22,1
778525,7,1,1,0,0,0,0,0,2,0.245,0.73,4.2,0.22,1
778525,7,1,1,1,1,1,0,0,2,0.311,0.84,4.2,0.22,1
778525,7,1,2,2,3,1,0,0,2,0.292,0.848,4.2,0.22,1
778525,7,1,3,3,3,0,0,0,2,0.245,0.73,4.2,0.22,1
778525,8,0,1,3,1,0,0,0,2,0.245,0.73,4.2,0.22,1
778525,8,0,1,1,1,1,0,0,2,0.245,0.73,4.2,0.22,1
778525,8,0,2,0,3,1,0,0,2,0.245,0.73,4.2,0.22,1
778525,8,0,3,2,3,0,0,0,2,0.242,0.689,4.2,0.22,1
778525,8,1,1,1,2,0,0,0,2,0.245,0.73,4.2,0.22,1
778525,8,1,1,0,0,0,1,0,2,0.309,0.959,4.2,0.22,1
778525,8,1,2,1,3,0,1,0,2,0.245,0.73,4.2,0.22,1
778525,8,1,3,1,3,0,0,0,2,0.245,0.73,4.2,0.22,1
778525,9,0,1,1,1,0,0,0,2,0.245,0.73,4.2,0.22,1
778525,9,0,2,2,3,0,0,0,2,0.245,0.73,4.2,0.22,1
778525,9,0,3,3,3,0,0,0,2,0.245,0.73,4.2,0.22,1
778507,1,0,1,0,0,0,0,0,0,0.257,0.748,4.2,0.22,1
778507,1,0,1,4,2,1,0,0,0,0.256,0.825,4.2,0.22,1
778507,1,0,2,1,2,0,1,0,0,0.245,0.73,4.2,0.22,1
778507,1,0,3,2,3,0,0,0,0,0.228,0.688,4.2,0.22,1
778507,1,1,1,2,1,0,0,0,0,0.311,0.84,4.2,0.22,1
778507,1,1,2,0,2,0,0,0,0,0.292,0.848,4.2,0.22,1
778507,1,1,3,1,2,0,0,0,0,0.245,0.73,4.2,0.22,1
778507,2,0,1,0,2,0,0,0,0,0.237,0.742,4.2,0.22,1
778507,2,0,2,1,0,0,0,0,0,0.252,0.701,4.2,0.22,1
778507,2,0,3,1,3,0,0,0,0,0.245,0.73,4.2,0.22,1
778507,2,1,0,3,1,0,0,0,1,0.245,0.73,4.2,0.22,1
778507,2,1,1,1,1,0,0,0,1,0.282,0.769,4.2,0.22,1
778507,2,1,2,1,3,0,0,0,1,0.309,0.959,4.2,0.22,1
778507,2,1,3,0,0,0,0,0,1,0.245,0.73,4.2,0.22,1
778507,3,0,1,1,0,0,0,0,1,0.245,0.73,4.2,0.22,1
778507,3,0,1,4,2,1,0,0,1,0.245,0.73,4.2,0.22,1
778507,3,0,2,1,3,1,0,0,1,0.257,0.748,4.2,0.22,1
778507,3,0,3,1,2,0,0,0,1,0.256,0.825,4.2,0.22,1
778507,3,1,1,0,1,0,0,0,1,0.245,0.73,4.2,0.22,1
778507,3,1,1,1,1,0,1,0,1,0.245,0.73,4.2,0.22,1
778507,3,1,2,3,2,0,0,1,1,0.311,0.84,4.2,0.22,1
778507,3,1,2,2,1,0,1,0,2,0.292,0.848,4.2,0.22,1
778507,3,1,3,1,2,0,0,0,2,0.245,0.73,4.2,0.22,1
778507,4,0,1,2,0,0,0,0,2,0.245,0.73,4.2,0.22,1
778507,4,0,2,3,2,0,0,0,2,0.228,0.688,4.2,0.22,1
778507,4,0,3,1,1,0,0,0,2,0.237,0.742,4.2,0.22,1
778507,4,1,0,4,2,1,0,0,2,0.245,0.73,4.2,0.22,1
778507,4,1,0,1,2,0,1,0,3,0.282,0.769,4.2,0.22,1
778507,4,1,1,0,3,0,1,0,3,0.309,0.959,4.2,0.22,1
778507,4,1,1,0,1,1,0,1,3,0.245,0.73,4.2,0.22,1
778507,4,1,2,2,2,1,0,0,4,0.245,0.73,4.2,0.22,1
778507,4,1,3,0,0,0,0,0,4,0.245,0.73,4.2,0.22,1
778507,5,0,1,1,2,0,0,0,4,0.252,0.701,4.2,0.22,1
778507,5,0,2,0,2,0,0,0,4,0.245,0.73,4.2,0.22,1
778507,5,0,3,1,0,0,0,0,4,0.245,0.73,4.2,0.22,1
778507,5,1,1,2,3,0,0,0,4,0.311,0.84,4.2,0.22,1
